Titulo,Cifra,Fecha,Valor,Año,Mes,Nombre_Mes,Dia,Serie
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/03/2011,100.797,2011,3,March,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/03/2011,100.797,2011,3,March,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/04/2011,100.789,2011,4,April,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/04/2011,100.789,2011,4,April,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/05/2011,100.046,2011,5,May,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/05/2011,100.046,2011,5,May,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/06/2011,100.041,2011,6,June,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/06/2011,100.041,2011,6,June,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/07/2011,100.521,2011,7,July,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/07/2011,100.521,2011,7,July,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/08/2011,100.68,2011,8,August,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/08/2011,100.68,2011,8,August,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/09/2011,100.927,2011,9,September,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/09/2011,100.927,2011,9,September,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/10/2011,101.608,2011,10,October,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/10/2011,101.608,2011,10,October,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/11/2011,102.707,2011,11,November,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/11/2011,102.707,2011,11,November,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/12/2011,103.551,2011,12,December,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/12/2011,103.551,2011,12,December,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/01/2012,104.284,2012,1,January,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/01/2012,104.284,2012,1,January,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/02/2012,104.496,2012,2,February,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/02/2012,104.496,2012,2,February,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/03/2012,104.556,2012,3,March,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/03/2012,104.556,2012,3,March,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/04/2012,104.228,2012,4,April,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/04/2012,104.228,2012,4,April,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/05/2012,103.899,2012,5,May,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/05/2012,103.899,2012,5,May,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/06/2012,104.378,2012,6,June,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/06/2012,104.378,2012,6,June,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/07/2012,104.964,2012,7,July,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/07/2012,104.964,2012,7,July,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/08/2012,105.279,2012,8,August,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/08/2012,105.279,2012,8,August,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/09/2012,105.743,2012,9,September,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/09/2012,105.743,2012,9,September,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/10/2012,106.278,2012,10,October,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/10/2012,106.278,2012,10,October,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/11/2012,107,2012,11,November,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/11/2012,107,2012,11,November,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/12/2012,107.246,2012,12,December,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/12/2012,107.246,2012,12,December,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/01/2013,107.678,2013,1,January,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/01/2013,107.678,2013,1,January,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/02/2013,108.208,2013,2,February,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/02/2013,108.208,2013,2,February,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/03/2013,109.002,2013,3,March,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/03/2013,109.002,2013,3,March,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/04/2013,109.074,2013,4,April,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/04/2013,109.074,2013,4,April,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/05/2013,108.711,2013,5,May,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/05/2013,108.711,2013,5,May,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/06/2013,108.645,2013,6,June,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/06/2013,108.645,2013,6,June,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/07/2013,108.609,2013,7,July,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/07/2013,108.609,2013,7,July,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)",96.57547944,01/08/2013,108.918,2013,8,August,1,INPC General
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.57547944,01/08/2013,108.918,2013,8,August,1,INPC General
